iipürgeret	d1270-u412-w10	eingebürgert
hät	d1270-u412-w11	hat
i	d1270-u412-w12	in
de	d1270-u412-w13	der
schwiiz	d1270-u412-w14	schweiz
hät	d1270-u413-w1	hat
aber	d1270-u413-w2	aber
ä	d1270-u413-w3	ä
isch	d1270-u413-w4	ist
daa	d1270-u413-w5	da
uufgwachse	d1270-u413-w6	aufgewachsen
ich	d1270-u414-w1	ich
wäiss	d1270-u414-w2	weiss
nur	d1270-u414-w3	nur
drum	d1270-u414-w4	darum
dass	d1270-u414-w5	dass
das	d1270-u414-w6	das
es	d1270-u414-w7	ein
theemaa	d1270-u414-w8	thema
gsii	d1270-u414-w9	gewesen
isch	d1270-u414-w10	ist
zwüschet	d1270-u414-w11	zwischen
de	d1270-u414-w12	der
mueter	d1270-u414-w13	mutter
und	d1270-u414-w14	und
mini	d1270-u415-w1	meine
mueter	d1270-u415-w2	mutter
hät	d1270-u415-w3	hat
das	d1270-u415-w4	das
amig	d1270-u415-w5	allweg
also	d1270-u415-w6	also
das	d1270-u416-w1	das
hät	d1270-u416-w2	hat
si	d1270-u416-w3	sie
pissen	d1270-u416-w4	gebissen
äifach	d1270-u416-w5	einfach
dass	d1270-u416-w6	dass
si	d1270-u416-w7	sie
tüütschi	d1270-u416-w8	deutsche
isch	d1270-u416-w9	ist
das	d1270-u416-w10	das
han	d1270-u416-w11	habe
ich	d1270-u416-w12	ich
scho	d1270-u416-w13	schon
gmèèrkt	d1270-u416-w14	gemerkt
und	d1270-u417-w1	und
dän	d1270-u417-w2	dann
isch	d1270-u417-w3	ist
aber	d1270-u417-w4	aber
nie	d1270-u417-w5	nie
d	d1270-u417-w6	die
reed	d1270-u417-w7	rede
vo	d1270-u417-w8	von
iibürgerig	d1270-u417-w9	einbürgerung
oder	d1270-u417-w10	oder
so	d1270-u417-w11	so
gsi	d1270-u417-w12	gewesen
mer	d1270-u417-w13	wir
händ	d1270-u417-w14	haben
gaar	d1270-u417-w15	gar
ke	d1270-u417-w16	kein
gält	d1270-u417-w17	geld
gha	d1270-u417-w18	gehabt
mir	d1270-u419-w1	wir
hetteds	d1270-u419-w2	hätten es
gaar	d1270-u419-w3	gar
nöd	d1270-u419-w4	nicht
chöne	d1270-u419-w5	können
zale	d1270-u419-w6	zahlen
jaa	d1270-u419-w7	ja
viirtuusig	d1270-u419-w8	viertausend
franke	d1270-u419-w9	franken
häts	d1270-u419-w10	hat es
dän	d1270-u419-w11	dann
hets	d1270-u419-w12	hätte es
dän	d1270-u419-w13	dann
koscht	d1270-u419-w14	gekostet
choscht	d1270-u420-w1	kostet
hüt	d1270-u420-w2	heute
na	d1270-u420-w3	noch
nöd	d1270-u420-w4	nicht
emal	d1270-u420-w5	einmal
gläub	d1270-u420-w6	glaub
nüme	d1270-u420-w7	nicht mehr
ich	d1270-u421-w1	ich
gläub	d1270-u421-w2	glaube
hüt	d1270-u421-w3	heute
choschts	d1270-u421-w4	kostet es
wèniger	d1270-u421-w5	weniger
s	d1270-u422-w1	es
isch	d1270-u422-w2	ist
jez	d1270-u422-w3	jetzt
gläub	d1270-u422-w4	glaub
grad	d1270-u422-w5	gerade
im	d1270-u422-w6	im
im	d1270-u423-w1	im
tue	d1270-u423-w2	tun
das	d1270-u423-w3	das
es	d1270-u423-w4	es
gaar	d1270-u423-w5	gar
nüüt	d1270-u423-w6	nichts
me	d1270-u423-w7	mehr
set	d1270-u423-w8	sollte
choschte	d1270-u423-w9	kosten
oder	d1270-u425-w1	oder
ämel	d1270-u425-w2	allmal
seer	d1270-u425-w3	sehr
wenig	d1270-u425-w4	wenig
isch	d1270-u427-w1	ist
es	d1270-u427-w2	es
nöd	d1270-u427-w3	nicht
gglunge	d1270-u427-w4	gelungen
das	d1270-u427-w5	das
hani	d1270-u427-w6	habe ich
jez	d1270-u427-w7	jetzt
nanig	d1270-u427-w8	noch nicht
mitübercho	d1270-u427-w9	mitübergekommen
jaa	d1270-u428-w1	ja
also	d1270-u428-w2	also
uf	d1270-u428-w3	auf
al	d1270-u428-w4	alle
fäl	d1270-u428-w5	fälle
isch	d1270-u428-w6	ist
dän	d1270-u428-w7	dann
langsam	d1270-u428-w8	langsam
langsam	d1270-u428-w9	langsam
isch	d1270-u428-w10	ist
das	d1270-u428-w11	das
es	d1270-u428-w12	ein
theema	d1270-u428-w13	thema
woorde	d1270-u428-w14	geworden
das	d1270-u429-w1	das
dass	d1270-u429-w2	dass
die	d1270-u430-w1	die
familie	d1270-u430-w2	familie
landolt	d1270-u430-w3	landolt
hät	d1270-u430-w4	hat
gsäit	d1270-u430-w5	gesagt
iir	d1270-u431-w1	ihr
setted	d1270-u431-w2	solltet
öi	d1270-u431-w3	euch
iibürgere	d1270-u431-w4	einbürgern
wäg	d1270-u432-w1	wegen
em	d1270-u432-w2	dem
hans	d1270-u432-w3	hans
wäg	d1270-u432-w4	wegen
em	d1270-u432-w5	dem
soon	d1270-u433-w1	sohn
oder	d1270-u433-w2	oder
susch	d1270-u434-w1	sonst
mues	d1270-u434-w2	muss
dèè	d1270-u434-w3	der
wäns	d1270-u434-w4	wenn es
chrieg	d1270-u434-w5	krieg
git	d1270-u434-w6	gibt
in	d1270-u434-w7	in den
chrieg	d1270-u434-w8	krieg
und	d1270-u435-w1	und
dän	d1270-u435-w2	dann
hät	d1270-u435-w3	hat
min	d1270-u435-w4	mein
vatter	d1270-u435-w5	vater
gsäit	d1270-u435-w6	gesagt
jèè	d1270-u435-w7	ja
das	d1270-u435-w8	das
gläub	d1270-u435-w9	glaube
ich	d1270-u435-w10	ich
nööd	d1270-u435-w11	nicht
das	d1270-u436-w1	das
gläub	d1270-u436-w2	glaube
ich	d1270-u436-w3	ich
nööd	d1270-u436-w4	nicht
und	d1270-u436-w5	und
häts	d1270-u436-w6	hat es
na	d1270-u436-w7	noch
usezöögeret	d1270-u436-w8	aushingezögert
und	d1270-u437-w1	und
dän	d1270-u437-w2	dann
wos	d1270-u437-w3	wo es
dän	d1270-u437-w4	dann
bränzelig	d1270-u437-w5	brenzlig
woorden	d1270-u437-w6	geworden
isch	d1270-u437-w7	ist
ich	d1270-u438-w1	ich
gläub	d1270-u438-w2	glaube
de	d1270-u438-w3	der
chrieg	d1270-u438-w4	krieg
isch	d1270-u438-w5	ist
schoo	d1270-u438-w6	schon
de	d1270-u439-w1	der
chrieg	d1270-u439-w2	krieg
isch	d1270-u439-w3	ist
gläub	d1270-u439-w4	glaub
scho	d1270-u439-w5	schon
im	d1270-u439-w6	im
gang	d1270-u439-w7	gang
gsii	d1270-u439-w8	gewesen
hät	d1270-u440-w1	hat
èèr	d1270-u440-w2	er
händ	d1270-u441-w1	haben
die	d1270-u441-w2	die
landolts	d1270-u441-w3	landolts
für	d1270-u442-w1	für
in	d1270-u442-w2	ihn
es	d1270-u442-w3	ein
iibüürgrigsgsuech	d1270-u442-w4	einbürgerungsgesuch
gmacht	d1270-u442-w5	gemacht
z	d1270-u442-w6	zu
bèèrn	d1270-u442-w7	bern
obe	d1270-u442-w8	oben
öppe	d1270-u444-w1	etwa
nünzenünedriisg	d1270-u444-w2	neunzehnneununddreissig
also	d1270-u444-w3	also
uf	d1270-u445-w1	auf
al	d1270-u445-w2	alle
fäl	d1270-u445-w3	fälle
isch	d1270-u445-w4	ist
es	d1270-u445-w5	es
scho	d1270-u445-w6	schon
seer	d1270-u445-w7	sehr
nö̀ö̀ch	d1270-u445-w8	nahe
vom	d1270-u445-w9	vom
chrieg	d1270-u445-w10	krieg
oder	d1270-u445-w11	oder
sogaar	d1270-u445-w12	sogar
scho	d1270-u445-w13	schon
wèret	d1270-u445-w14	während
em	d1270-u445-w15	dem
chrieg	d1270-u445-w16	krieg
gsii	d1270-u445-w17	gewesen
ich	d1270-u446-w1	ich
ich	d1270-u446-w2	ich
mag	d1270-u446-w3	mag
mi	d1270-u446-w4	mich
ä	d1270-u446-w5	auch
na	d1270-u446-w6	noch
erinnere	d1270-u446-w7	erinnern
wo	d1270-u446-w8	wo
de	d1270-u446-w9	der
chrieg	d1270-u446-w10	krieg
loos	d1270-u446-w11	los
ggangen	d1270-u446-w12	gegangen
isch	d1270-u446-w13	ist
hät	d1270-u447-w1	hat
mir	d1270-u447-w2	mir
mini	d1270-u447-w3	meine
mueter	d1270-u447-w4	mutter
es	d1270-u447-w5	ein
schtoffsekli	d1270-u447-w6	stoffsäcklein
wo	d1270-u447-w7	wo
salz	d1270-u447-w8	salz
druff	d1270-u447-w9	darauf
gschtanden	d1270-u447-w10	gestanden
isch	d1270-u447-w11	ist
gsäit	d1270-u448-w1	gesagt
gang	d1270-u448-w2	geh
no	d1270-u448-w3	noch
schnäl	d1270-u448-w4	schnell
go	d1270-u448-w5	gan
salz	d1270-u448-w6	salz
poschte	d1270-u448-w7	posten
es	d1270-u448-w8	es
hät	d1270-u448-w9	hat
es	d1270-u449-w1	es
hät	d1270-u449-w2	hat
schinds	d1270-u449-w3	scheint es
chrieg	d1270-u449-w4	krieg
ggèè	d1270-u449-w5	gegeben
a	d1270-u450-w1	an
dèm	d1270-u450-w2	dem
eerschte	d1270-u450-w3	ersten
oder	d1270-u450-w4	oder
zwäite	d1270-u450-w5	zweiten
septämber	d1270-u450-w6	september
und	d1270-u451-w1	und
da	d1270-u451-w2	da
han	d1270-u451-w3	habe
ich	d1270-u451-w4	ich
müese	d1270-u451-w5	müssen
goge	d1270-u451-w6	gan
das	d1270-u451-w7	das
sekli	d1270-u451-w8	säcklein
vol	d1270-u451-w9	voll
salz	d1270-u451-w10	salz
hole	d1270-u451-w11	holen
das	d1270-u451-w12	das
isch	d1270-u451-w13	ist
nämmli	d1270-u451-w14	nämlich
s	d1270-u452-w1	das
salz	d1270-u452-w2	salz
isch	d1270-u452-w3	ist
zeerscht	d1270-u452-w4	zuerst
razioniirt	d1270-u452-w5	rationiert
woorde	d1270-u452-w6	worden
so	d1270-u452-w7	so
öppis	d1270-u452-w8	etwas
koomisches	d1270-u453-w1	komisches
isch	d1270-u454-w1	ist
ja	d1270-u454-w2	ja
nachhèèr	d1270-u454-w3	nachher
dän	d1270-u454-w4	dann
nüme	d1270-u454-w5	nicht mehr
gsii	d1270-u455-w1	gewesen
und	d1270-u455-w2	und
hät	d1270-u455-w3	hat
ja	d1270-u455-w4	ja
gaar	d1270-u455-w5	gar
nienet	d1270-u455-w6	niener
gfèèlt	d1270-u455-w7	gefehlt
ich	d1270-u456-w1	ich
wäiss	d1270-u456-w2	weiss
nöd	d1270-u456-w3	nicht
werum	d1270-u456-w4	warum
ämel	d1270-u457-w1	allmal
ich	d1270-u457-w2	ich
ha	d1270-u457-w3	habe
müese	d1270-u457-w4	müssen
go	d1270-u457-w5	gan
salz	d1270-u457-w6	salz
poschten	d1270-u457-w7	posten
im	d1270-u457-w8	im
nüünedriisgi	d1270-u457-w9	neununddreissig
wo	d1270-u457-w10	wo
de	d1270-u457-w11	der
chrieg	d1270-u457-w12	krieg
loosgangen	d1270-u457-w13	losgegangen
isch	d1270-u457-w14	ist
und	d1270-u458-w1	und
dän	d1270-u458-w2	dann
isch	d1270-u458-w3	ist
das	d1270-u458-w4	das
langsam	d1270-u458-w5	langsam
es	d1270-u458-w6	ein
theema	d1270-u458-w7	thema
woorde	d1270-u458-w8	geworden
dän	d1270-u459-w1	dann
chunt	d1270-u459-w2	kommt
das	d1270-u460-w1	das
han	d1270-u460-w2	habe
ich	d1270-u460-w3	ich
dän	d1270-u460-w4	dann
ä	d1270-u460-w5	auch
nu	d1270-u460-w6	nur
dehäi	d1270-u460-w7	daheim
mitübercho	d1270-u460-w8	mitübergekommen
ich	d1270-u460-w9	ich
ha	d1270-u460-w10	habe
das	d1270-u460-w11	das
schriftlich	d1270-u460-w12	schriftlich
erscht	d1270-u460-w13	erst
gsee	d1270-u460-w14	gesehen
won	d1270-u461-w1	wo
ich	d1270-u461-w2	ich
die	d1270-u461-w3	die
kasetten	d1270-u461-w4	kassetten
aaglueget	d1270-u461-w5	angelugt
han	d1270-u461-w6	habe
aber	d1270-u462-w1	aber
verzelt	d1270-u463-w1	verzählt
händs	d1270-u463-w2	haben sie
es	d1270-u463-w3	es
schoo	d1270-u463-w4	schon
dän	d1270-u463-w5	dann
hät	d1270-u463-w6	hat
das	d1270-u463-w7	das
bèèrn	d1270-u463-w8	bern
daas	d1270-u464-w1	das
nach	d1270-u464-w2	nach
monaaté	d1270-u464-w3	monaten
händs	d1270-u464-w4	haben sie
dän	d1270-u464-w5	dann
öis	d1270-u465-w1	uns
s	d1270-u465-w2	das
iibürgerigsbewiligung	d1270-u465-w3	einbürgerungsbewilligung
gschikt	d1270-u465-w4	geschickt
und	d1270-u466-w1	und
dadruff	d1270-u466-w2	dadarauf
isch	d1270-u466-w3	ist
nu	d1270-u466-w4	nur
d	d1270-u466-w5	die
friidrike	d1270-u466-w6	frederike
und	d1270-u467-w1	und
d	d1270-u467-w2	die
vereena	d1270-u467-w3	verena
iich	d1270-u467-w4	ich
und	d1270-u468-w1	und
und	d1270-u468-w2	und
vatter	d1270-u468-w3	vater
und	d1270-u468-w4	und
mueter	d1270-u468-w5	mutter
gsii	d1270-u468-w6	gewesen
und	d1270-u469-w1	und
mir	d1270-u469-w2	wir
hetted	d1270-u469-w3	hätten
chöne	d1270-u469-w4	können
also	d1270-u469-w5	also
schwiizer	d1270-u469-w6	schweizer
wèèrde	d1270-u469-w7	werden
und	d1270-u470-w1	und
das	d1270-u470-w2	das
hetti	d1270-u470-w3	hätte
viirtuusig	d1270-u470-w4	viertausend
franke	d1270-u470-w5	franken
koscht	d1270-u470-w6	gekostet
das	d1270-u470-w7	das
han	d1270-u470-w8	habe
ich	d1270-u470-w9	ich
dän	d1270-u470-w10	dann
gsee	d1270-u470-w11	gesehen
uf	d1270-u470-w12	auf
dem	d1270-u470-w13	dem
uf	d1270-u471-w1	auf
dèm	d1270-u471-w2	dem
dère	d1270-u473-w1	der
bewili	d1270-u473-w2	bewilli
ja	d1270-u473-w3	ja
natüürli	d1270-u473-w4	natürlich
me	d1270-u473-w5	wi
mer	d1270-u473-w6	wir
händs	d1270-u473-w7	haben es
ja	d1270-u473-w8	ja
wägem	d1270-u473-w9	wegen dem
wäg	d1270-u474-w1	wegen
öis	d1270-u474-w2	uns
de	d1270-u474-w3	der
miin	d1270-u474-w4	mein
vatter	d1270-u474-w5	vater
hät	d1270-u474-w6	hat
immer	d1270-u474-w7	immer
gsäit	d1270-u474-w8	gesagt
s	d1270-u475-w1	es
macht	d1270-u475-w2	macht
doch	d1270-u475-w3	doch
nüüt	d1270-u475-w4	nichts
wäme	d1270-u475-w5	wenn man
tüütsche	d1270-u475-w6	deutscher
isch	d1270-u475-w7	ist
und	d1270-u475-w8	und
so	d1270-u475-w9	so
s	d1270-u476-w1	es
hät	d1270-u476-w2	hat
in	d1270-u476-w3	ihn
überhaupt	d1270-u476-w4	überhaupt
gaar	d1270-u476-w5	gar
nöd	d1270-u476-w6	nicht
èèr	d1270-u477-w1	er
hät	d1270-u477-w2	hat
nöd	d1270-u477-w3	nicht
gläubt	d1270-u477-w4	geglaubt
dass	d1270-u477-w5	dass es
namal	d1270-u477-w6	nochmal
chrieg	d1270-u477-w7	krieg
git	d1270-u477-w8	gibt
èèr	d1270-u477-w9	er
hät	d1270-u477-w10	hat
gsäit	d1270-u477-w11	gesagt
git	d1270-u478-w1	gibt
doch	d1270-u478-w2	doch
käi	d1270-u478-w3	keinen
chrieg	d1270-u478-w4	krieg
mee	d1270-u478-w5	mehr
das	d1270-u479-w1	das
daa	d1270-u480-w1	das
da	d1270-u480-w2	das
es	d1270-u480-w3	es
isch	d1270-u480-w4	ist
ja	d1270-u480-w5	ja
gaar	d1270-u480-w6	gar
nanig	d1270-u480-w7	noch nicht
lang	d1270-u480-w8	lange
und	d1270-u480-w9	und
das	d1270-u481-w1	das
hät	d1270-u481-w2	hat
ja	d1270-u481-w3	ja
na	d1270-u481-w4	noch
überläbendi	d1270-u481-w5	überlebende
und	d1270-u481-w6	und
di	d1270-u482-w1	die
wèèrded	d1270-u482-w2	werden
doch	d1270-u482-w3	doch
käi	d1270-u482-w4	keinen
chrieg	d1270-u482-w5	krieg
mee	d1270-u482-w6	mehr
mache	d1270-u482-w7	machen
èèr	d1270-u483-w1	er
hät	d1270-u483-w2	hat
das	d1270-u483-w3	das
nöd	d1270-u483-w4	nicht
gläubt	d1270-u483-w5	geglaubt
dass	d1270-u483-w6	dass es
namal	d1270-u483-w7	nochmal
loosgaat	d1270-u484-w1	losgeht
und	d1270-u485-w1	und
dän	d1270-u485-w2	dann
isch	d1270-u485-w3	ist
ebe	d1270-u485-w4	eben
daas	d1270-u485-w5	das
choo	d1270-u485-w6	gekommen
die	d1270-u485-w7	die
bewiligung	d1270-u486-w1	bewilligung
vo	d1270-u486-w2	von
bèèrn	d1270-u486-w3	bern
und	d1270-u487-w1	und
dän	d1270-u487-w2	dann
häm	d1270-u487-w3	haben
miir	d1270-u487-w4	wir
gsäit	d1270-u487-w5	gesagt
da	d1270-u487-w6	da
fèèlt	d1270-u487-w7	fehlt
ja	d1270-u487-w8	ja
de	d1270-u487-w9	der
hans	d1270-u487-w10	hans
und	d1270-u488-w1	und
dän	d1270-u488-w2	dann
sim	d1270-u489-w1	sind
miir	d1270-u489-w2	wir
wider	d1270-u489-w3	wieder
zu	d1270-u489-w4	zu
s	d1270-u489-w5	den
landolte	d1270-u489-w6	landolte
die	d1270-u489-w7	die
händ	d1270-u489-w8	haben
dän	d1270-u489-w9	dann
das	d1270-u489-w10	das
immer	d1270-u489-w11	immer
öis	d1270-u489-w12	uns
ghulffe	d1270-u489-w13	geholfen
und	d1270-u490-w1	und
dä	d1270-u490-w2	dann
händ	d1270-u490-w3	haben
die	d1270-u490-w4	die
reklamiirt	d1270-u490-w5	reklamiert
z	d1270-u490-w6	zu
bèèrn	d1270-u490-w7	bern
obe	d1270-u490-w8	oben
ä	d1270-u491-w1	auch
wider	d1270-u491-w2	wieder
en	d1270-u491-w3	einen
en	d1270-u491-w4	einen
proteschtbrief	d1270-u491-w5	protestbrief
gschribe	d1270-u491-w6	geschrieben
wo	d1270-u492-w1	wo
min	d1270-u492-w2	mein
vatter	d1270-u492-w3	vater
underschribe	d1270-u492-w4	unterschrieben
hät	d1270-u492-w5	hat
und	d1270-u493-w1	und
dän	d1270-u493-w2	dann
händ	d1270-u493-w3	haben
die	d1270-u493-w4	die
gschribe	d1270-u493-w5	geschrieben
ä	d1270-u493-w6	auch
wider	d1270-u493-w7	wieder
es	d1270-u493-w8	ein
schriibe	d1270-u493-w9	schreiben
gschikt	d1270-u493-w10	geschickt
das	d1270-u494-w1	das
chöni	d1270-u494-w2	könne
das	d1270-u494-w3	das
seigi	d1270-u494-w4	sei
nöd	d1270-u495-w1	nicht
mügli	d1270-u495-w2	möglich
as	d1270-u495-w3	dass
me	d1270-u495-w4	man
min	d1270-u495-w5	meinen
brüeder	d1270-u495-w6	bruder
chöni	d1270-u495-w7	könne
iibürgere	d1270-u495-w8	einbürgern
èr	d1270-u496-w1	er
seigi	d1270-u496-w2	sei
sächzäni	d1270-u496-w3	sechzehn
und	d1270-u496-w4	und
mit	d1270-u496-w5	mit
sächzäne	d1270-u496-w6	sechzehn
chön	d1270-u496-w7	könne
èèr	d1270-u496-w8	er
sich	d1270-u496-w9	sich
nanig	d1270-u496-w10	noch nicht
sälber	d1270-u497-w1	selber
dur	d1270-u498-w1	durch
s	d1270-u498-w2	das
läbe	d1270-u498-w3	leben
bringe	d1270-u498-w4	bringen
er	d1270-u499-w1	er
müesi	d1270-u499-w2	müsse
z	d1270-u499-w3	zu
eersch	d1270-u499-w4	erst
en	d1270-u499-w5	einen
pruef	d1270-u499-w6	beruf
haa	d1270-u499-w7	haben
bevoor	d1270-u500-w1	bevor
èr	d1270-u500-w2	er
iipürgeret	d1270-u500-w3	eingebürgert
wèèrdi	d1270-u500-w4	werde
z	d1270-u503-w1	zu
jung	d1270-u503-w2	jung
isch	d1270-u503-w3	ist
er	d1270-u503-w4	er
näi	d1270-u503-w6	nein
scho	d1270-u503-w7	schon
z	d1270-u503-w8	zu
z	d1270-u503-w9	zu
alt	d1270-u503-w10	alt
und	d1270-u503-w11	und
hät	d1270-u503-w12	hat
ja	d1270-u503-w13	ja
gaar	d1270-u503-w14	gar
na	d1270-u503-w15	noch
kän	d1270-u503-w16	keinen
prueff	d1270-u503-w17	beruf
chöne	d1270-u505-w1	können
haa	d1270-u505-w2	haben
ahaa	d1270-u507-w1	aha
jaa	d1270-u507-w2	ja
waarschindli	d1270-u507-w3	wahrscheinlich
isch	d1270-u507-w4	ist
es	d1270-u507-w5	es
daas	d1270-u507-w6	das
gsii	d1270-u507-w7	gewesen
jaa	d1270-u507-w8	ja
mir	d1270-u511-w1	wir
näi	d1270-u511-w2	nein
d	d1270-u511-w3	die
schwöschter	d1270-u511-w4	schwester
isch	d1270-u511-w5	ist
elter	d1270-u511-w6	älter
gsii	d1270-u511-w7	gewesen
näi	d1270-u511-w8	nein
bi	d1270-u511-w9	bei
de	d1270-u511-w10	der
schwöschter	d1270-u511-w11	schwester
d	d1270-u511-w12	die
schwöschter	d1270-u511-w13	schwester
hetteds	d1270-u511-w14	hätten sie
äu	d1270-u511-w15	auch
doo	d1270-u513-w1	da
ä	d1270-u513-w2	auch
gnoo	d1270-u513-w3	genommen
näi	d1270-u513-w4	nein
das	d1270-u513-w5	das
isch	d1270-u513-w6	ist
gganz	d1270-u513-w7	ganz
öppis	d1270-u513-w8	etwas
koomischs	d1270-u513-w9	komisches
gsii	d1270-u513-w10	gewesen
waarschindlich	d1270-u515-w1	wahrscheinlich
hetti	d1270-u515-w2	hätte
min	d1270-u515-w3	mein
vatter	d1270-u515-w4	vater
mee	d1270-u515-w5	mehr
müese	d1270-u515-w6	müssen
mee	d1270-u516-w1	mehr
müsse	d1270-u516-w2	müssen
proteschtiere	d1270-u516-w3	protestieren
aber	d1270-u517-w1	aber
wo	d1270-u518-w1	wo
die	d1270-u518-w2	die
won	d1270-u518-w3	wo
wo	d1270-u518-w4	wo
wo	d1270-u518-w5	wo
dän	d1270-u518-w6	dann
de	d1270-u518-w7	der
pricht	d1270-u518-w8	bericht
choo	d1270-u518-w9	gekommen
isch	d1270-u518-w10	ist
das	d1270-u519-w1	dass
èèr	d1270-u519-w2	er
sich	d1270-u519-w3	sich
zeersch	d1270-u519-w4	zuerst
er	d1270-u519-w5	er
müs	d1270-u519-w6	müsse
zeersch	d1270-u519-w7	zuerst
en	d1270-u519-w8	einen
prueff	d1270-u519-w9	beruf
haa	d1270-u519-w10	haben
susch	d1270-u520-w1	sonst
tüeg	d1270-u520-w2	tue
èèr	d1270-u520-w3	er
wèèrd	d1270-u520-w4	werde
èèr	d1270-u520-w5	er
nöd	d1270-u520-w6	nicht
iipürgeret	d1270-u520-w7	eingebürgert
und	d1270-u521-w1	und
dän	d1270-u521-w2	dann
sind	d1270-u521-w3	sind
mini	d1270-u521-w4	meine
eltere	d1270-u521-w5	eltern
tood	d1270-u522-w1	tod
also	d1270-u522-w2	also
z	d1270-u522-w3	zu
tood	d1270-u522-w4	tode
beläidiget	d1270-u522-w5	beleidigt
gsii	d1270-u522-w6	gewesen
wel	d1270-u523-w1	weil
si	d1270-u523-w2	sie
händ	d1270-u523-w3	haben
nie	d1270-u523-w4	nie
en	d1270-u523-w5	einen
franke	d1270-u524-w1	franken
schulde	d1270-u524-w2	schulden
ghaa	d1270-u524-w3	gehabt
si	d1270-u524-w4	sie
händ	d1270-u524-w5	haben
zwaar	d1270-u524-w6	zwar
müese	d1270-u524-w7	müssen
luege	d1270-u524-w8	lugen
aber	d1270-u525-w1	aber
si	d1270-u525-w2	sie
händ	d1270-u525-w3	haben
immer	d1270-u525-w4	immer
gschafft	d1270-u525-w5	geschafft
und	d1270-u525-w6	und
wo	d1270-u525-w7	wo
min	d1270-u525-w8	mein
vatter	d1270-u525-w9	vater
arbetsloos	d1270-u525-w10	arbeitslos
gsii	d1270-u525-w11	gewesen
isch	d1270-u525-w12	ist
hät	d1270-u525-w13	hat
èr	d1270-u525-w14	er
ä	d1270-u525-w15	auch
gschafft	d1270-u525-w16	geschafft
es	d1270-u526-w1	es
würklich	d1270-u526-w2	wirklich
si	d1270-u526-w3	sie
sind	d1270-u526-w4	sind
e	d1270-u527-w1	eine
familie	d1270-u527-w2	familie
gsii	d1270-u527-w3	gewesen
wo	d1270-u527-w4	wo
überhäupt	d1270-u527-w5	überhaupt
nie	d1270-u527-w6	nie
mit	d1270-u527-w7	mit
de	d1270-u527-w8	der
polizei	d1270-u527-w9	polizei
oder	d1270-u527-w10	oder
öppis	d1270-u527-w11	etwas
z	d1270-u527-w12	zu
tue	d1270-u527-w13	tun
gha	d1270-u527-w14	gehabt
hät	d1270-u527-w15	hat
und	d1270-u528-w1	und
mit	d1270-u528-w2	mit
de	d1270-u528-w3	den
tüütsche	d1270-u528-w4	deutschen
hämmer	d1270-u528-w5	haben wir
sowisoo	d1270-u528-w6	sowieso
nüüt	d1270-u528-w7	nichts
am	d1270-u528-w8	am
huet	d1270-u528-w9	hut
ghaa	d1270-u528-w10	gehabt
ich	d1270-u530-w1	ich
ha	d1270-u530-w2	habe
di	d1270-u530-w3	die
verwantschaft	d1270-u530-w4	verwandtschaft
gar	d1270-u530-w5	gar
nöd	d1270-u530-w6	nicht
känt	d1270-u530-w7	gekannt
mol	d1270-u530-w8	moll
mir	d1270-u530-w9	wir
händ	d1270-u530-w10	haben
duss	d1270-u530-w11	draussen
verwanti	d1270-u530-w12	verwandte
ghaa	d1270-u530-w13	gehabt
aber	d1270-u531-w1	aber
iich	d1270-u531-w2	ich
han	d1270-u531-w3	habe
so	d1270-u531-w4	so
wisoo	d1270-u531-w5	wieso
die	d1270-u531-w6	die
nöd	d1270-u531-w7	nicht
känt	d1270-u531-w8	gekannt
und	d1270-u532-w1	und
mini	d1270-u532-w2	meine
schwöschter	d1270-u532-w3	schwester
isch	d1270-u532-w4	ist
emal	d1270-u532-w5	einmal
i	d1270-u532-w6	in
de	d1270-u532-w7	den
fèrie	d1270-u532-w8	ferien
gsii	d1270-u532-w9	gewesen
bi	d1270-u532-w10	bei
dène	d1270-u532-w11	denen
und	d1270-u533-w1	und
sii	d1270-u533-w2	sie
isch	d1270-u533-w3	ist
dän	d1270-u533-w4	dann
ä	d1270-u533-w5	auch
schpö̀ö̀ter	d1270-u533-w6	später
eener	d1270-u533-w7	eher
e	d1270-u533-w8	eine
tüütschfrüntlichi	d1270-u533-w9	deutschfreundliche
gsii	d1270-u533-w10	gewesen
iich	d1270-u534-w1	ich
ha	d1270-u534-w2	habe
das	d1270-u534-w3	das
gaar	d1270-u534-w4	gar
nöd	d1270-u534-w5	nicht
känt	d1270-u534-w6	gekannt
für	d1270-u534-w7	für
miich	d1270-u534-w8	mich
isch	d1270-u534-w9	ist
d	d1270-u534-w10	die
schwiiz	d1270-u534-w11	schweiz
mini	d1270-u534-w12	meine
häimet	d1270-u534-w13	heimat
gsii	d1270-u534-w14	gewesen
und	d1270-u535-w1	und
min	d1270-u535-w2	mein
brüeder	d1270-u535-w3	bruder
äigetli	d1270-u535-w4	eigentlich
und	d1270-u536-w1	und
dän	d1270-u536-w2	dann
häts	d1270-u536-w3	hat es
i	d1270-u536-w4	in
öisere	d1270-u536-w5	unserer
familie	d1270-u536-w6	familie
en	d1270-u536-w7	einen
en	d1270-u536-w8	einen
ggrauehafte	d1270-u537-w1	grauenhaften
wi	d1270-u537-w2	wie
mus	d1270-u537-w3	muss
ich	d1270-u537-w4	ich
säge	d1270-u537-w5	sagen
bèèrnhass	d1270-u538-w1	bern-hass
ggèè	d1270-u538-w2	gegeben
das	d1270-u538-w3	das
isch	d1270-u538-w4	ist
